doy.july1st,hour,temp,RH,total.radiation.umol.m2.s,co2.ppm,wind.m.s,swp,year
119,13,23.98192529,0.276666667,2887.71793,400,6.361111111,-0.01,2015
119,14,24.2,0.263333333,2576.67262,400,6.027777778,-0.01,2015
119,15,23.98192529,0.25,2134.334565,400,5.694444444,-0.01,2015
119,16,23.34256258,0.26,1588.09465,400,6.194444444,-0.01,2015
119,17,22.3254834,0.27,971.7776722,400,6.694444444,-0.01,2015
119,18,21,0.28,323.5478064,400,7.194444444,-0.01,2015
119,19,19.45644189,0.326666667,0,400,5.666666667,-0.01,2015
119,20,17.8,0.373333333,0,400,4.138888889,-0.01,2015
119,21,16.14355811,0.67,0,400,1.5,-0.01,2015
119,22,14.6,0.67,0,400,1.5,-0.01,2015
119,23,13.2745166,0.67,0,400,1.5,-0.01,2015
120,0,7.512470096,0.5,0,400,8.694444444,-0.01,2015
120,1,6.608371272,0.523333333,0,400,7.333333333,-0.01,2015
120,2,6.3,0.546666667,0,400,5.972222222,-0.01,2015
120,3,6.608371272,0.57,0,400,4.611111111,-0.01,2015
120,4,7.512470096,0.64,0,400,3.074074074,-0.01,2015
120,5,8.95068363,0.71,347.9314347,400,1.537037037,-0.01,2015
120,6,10.825,0.78,1045.521685,400,0.1,-0.01,2015
120,7,13.00768764,0.68,1709.266106,400,2.398148148,-0.01,2015
120,8,15.35,0.58,2297.864453,400,4.796296296,-0.01,2015
120,9,17.69231236,0.48,2774.692302,400,7.194444444,-0.01,2015
120,10,19.875,0.426666667,3110.079939,400,6,-0.01,2015
120,11,21.74931637,0.373333333,3283.158502,400,4.805555556,-0.01,2015
120,12,23.1875299,0.32,3283.158502,400,3.611111111,-0.01,2015
120,13,24.09162873,0.293333333,3110.079939,400,3.444444444,-0.01,2015
120,14,24.4,0.266666667,2774.692302,400,3.277777778,-0.01,2015
120,15,24.09162873,0.24,2297.864453,400,3.111111111,-0.01,2015
120,16,23.1875299,0.236666667,1709.266106,400,2.777777778,-0.01,2015
120,17,21.74931637,0.233333333,1045.521685,400,2.444444444,-0.01,2015
120,18,19.875,0.23,347.9314347,400,2.111111111,-0.01,2015
120,19,17.69231236,0.346666667,0,400,2.277777778,-0.01,2015
120,20,15.35,0.463333333,0,400,2.444444444,-0.01,2015
120,21,13.00768764,0.7,0,400,3.111111111,-0.01,2015
120,22,10.825,0.7,0,400,3.111111111,-0.01,2015
120,23,8.95068363,0.7,0,400,3.111111111,-0.01,2015
121,0,9.233047232,0.67,0,400,2.611111111,-0.01,2015
121,1,8.239038028,0.66,0,400,1.907407407,-0.01,2015
121,2,7.9,0.65,0,400,1.203703704,-0.01,2015
121,3,8.239038028,0.64,0,400,0.5,-0.01,2015
121,4,9.233047232,0.656666667,0,400,1.203703704,-0.01,2015
121,5,10.81428753,0.673333333,339.1812861,400,1.907407407,-0.01,2015
121,6,12.875,0.69,1019.721282,400,2.611111111,-0.01,2015
121,7,15.2747505,0.62,1667.725872,400,2.944444444,-0.01,2015
121,8,17.85,0.55,2242.680893,400,3.277777778,-0.01,2015
121,9,20.4252495,0.48,2708.639347,400,3.611111111,-0.01,2015
121,10,22.825,0.426666667,3036.468854,400,3.277777778,-0.01,2015
121,11,24.88571247,0.373333333,3205.67305,400,2.944444444,-0.01,2015
121,12,26.46695277,0.32,3205.67305,400,2.611111111,-0.01,2015
121,13,27.46096197,0.273333333,3036.468854,400,2.944444444,-0.01,2015
121,14,27.8,0.226666667,2708.639347,400,3.277777778,-0.01,2015
121,15,27.46096197,0.18,2242.680893,400,3.611111111,-0.01,2015
121,16,26.46695277,0.173333333,1667.725872,400,3.277777778,-0.01,2015
121,17,24.88571247,0.166666667,1019.721282,400,2.944444444,-0.01,2015
121,18,22.825,0.16,339.1812861,400,2.611111111,-0.01,2015
121,19,20.4252495,0.2,0,400,2.611111111,-0.01,2015
121,20,17.85,0.24,0,400,2.611111111,-0.01,2015
121,21,15.2747505,0.75,0,400,3.611111111,-0.01,2015
121,22,12.875,0.75,0,400,3.611111111,-0.01,2015
121,23,10.81428753,0.75,0,400,3.611111111,-0.01,2015
122,0,15.75073869,0.41,0,400,4.111111111,-0.01,2015
122,1,15.116371,0.456666667,0,400,4.277777778,-0.01,2015
122,2,14.9,0.503333333,0,400,4.444444444,-0.01,2015
122,3,15.116371,0.55,0,400,4.611111111,-0.01,2015
122,4,15.75073869,0.57,0,400,4.611111111,-0.01,2015
122,5,16.75987194,0.59,249.0992016,400,4.611111111,-0.01,2015
122,6,18.075,0.61,749.2579639,400,4.611111111,-0.01,2015
122,7,19.60649906,0.553333333,1225.858658,400,4.972222222,-0.01,2015
122,8,21.25,0.496666667,1648.962311,400,5.333333333,-0.01,2015
122,9,22.89350094,0.44,1991.990509,400,5.694444444,-0.01,2015
122,10,24.425,0.416666667,2233.395001,400,5.166666667,-0.01,2015
122,11,25.74012806,0.393333333,2358.011304,400,4.638888889,-0.01,2015
122,12,26.74926131,0.37,2358.011304,400,4.111111111,-0.01,2015
122,13,27.383629,0.356666667,2233.395001,400,4.972222222,-0.01,2015
122,14,27.6,0.343333333,1991.990509,400,5.833333333,-0.01,2015
122,15,27.383629,0.33,1648.962311,400,6.694444444,-0.01,2015
122,16,26.74926131,0.34,1225.858658,400,6.861111111,-0.01,2015
122,17,25.74012806,0.35,749.2579639,400,7.027777778,-0.01,2015
122,18,24.425,0.36,249.0992016,400,7.194444444,-0.01,2015
122,19,22.89350094,0.423333333,0,400,5.833333333,-0.01,2015
122,20,21.25,0.486666667,0,400,4.472222222,-0.01,2015
122,21,19.60649906,0.83,0,400,3.611111111,-0.01,2015
122,22,18.075,0.83,0,400,3.611111111,-0.01,2015
122,23,16.75987194,0.83,0,400,3.611111111,-0.01,2015
123,0,17.63493649,0.63,0,400,3.611111111,-0.01,2015
123,1,17.38518543,0.666666667,0,400,3.944444444,-0.01,2015
123,2,17.3,0.703333333,0,400,4.277777778,-0.01,2015
123,3,17.38518543,0.74,0,400,4.611111111,-0.01,2015
123,4,17.63493649,0.736666667,0,400,4.611111111,-0.01,2015
123,5,18.03223305,0.733333333,77.45509013,400,4.611111111,-0.01,2015
123,6,18.55,0.73,233.0867227,400,4.611111111,-0.01,2015
123,7,19.15295239,0.683333333,381.4974495,400,4.972222222,-0.01,2015
123,8,19.8,0.636666667,513.3207805,400,5.333333333,-0.01,2015
123,9,20.44704761,0.59,620.2370885,400,5.694444444,-0.01,2015
123,10,21.05,0.58,695.498677,400,5.333333333,-0.01,2015
123,11,21.56776695,0.57,734.3556405,400,4.972222222,-0.01,2015
123,12,21.96506351,0.56,734.3556405,400,4.611111111,-0.01,2015
123,13,22.21481457,0.686666667,695.498677,400,4.611111111,-0.01,2015
123,14,22.3,0.813333333,620.2370885,400,4.611111111,-0.01,2015
123,15,22.21481457,0.94,513.3207805,400,4.611111111,-0.01,2015
123,16,21.96506351,0.856666667,381.4974495,400,4.777777778,-0.01,2015
123,17,21.56776695,0.773333333,233.0867227,400,4.944444444,-0.01,2015
123,18,21.05,0.69,77.45509013,400,5.111111111,-0.01,2015
123,19,20.44704761,0.723333333,0,400,5.472222222,-0.01,2015
123,20,19.8,0.756666667,0,400,5.833333333,-0.01,2015
123,21,19.15295239,0.6,0,400,2.111111111,-0.01,2015
123,22,18.55,0.6,0,400,2.111111111,-0.01,2015
123,23,18.03223305,0.6,0,400,2.111111111,-0.01,2015
124,0,15.89045012,0.88,0,400,5.694444444,-0.01,2015
124,1,15.30103762,0.876666667,0,400,4.5,-0.01,2015
124,2,15.1,0.873333333,0,400,3.305555556,-0.01,2015
124,3,15.30103762,0.87,0,400,2.111111111,-0.01,2015
124,4,15.89045012,0.863333333,0,400,2.777777778,-0.01,2015
124,5,16.82806999,0.856666667,150.6788009,400,3.444444444,-0.01,2015
124,6,18.05,0.85,453.6566409,400,4.111111111,-0.01,2015
124,7,19.47296763,0.85,742.789219,400,4.444444444,-0.01,2015
124,8,21,0.85,999.7443931,400,4.777777778,-0.01,2015
124,9,22.52703237,0.85,1208.230195,400,5.111111111,-0.01,2015
124,10,23.95,0.85,1355.027806,400,4.611111111,-0.01,2015
124,11,25.17193001,0.85,1430.82968,400,4.111111111,-0.01,2015
124,12,26.10954988,0.85,1430.82968,400,3.611111111,-0.01,2015
124,13,26.69896238,0.766666667,1355.027806,400,4.638888889,-0.01,2015
124,14,26.9,0.683333333,1208.230195,400,5.666666667,-0.01,2015
124,15,26.69896238,0.6,999.7443931,400,6.694444444,-0.01,2015
124,16,26.10954988,0.71,742.789219,400,8.925925926,-0.01,2015
124,17,25.17193001,0.82,453.6566409,400,11.15740741,-0.01,2015
124,18,23.95,0.93,150.6788009,400,13.38888889,-0.01,2015
124,19,22.52703237,0.936666667,0,400,10.82407407,-0.01,2015
124,20,21,0.943333333,0,400,8.259259259,-0.01,2015
124,21,19.47296763,0.62,0,400,2.611111111,-0.01,2015
124,22,18.05,0.62,0,400,2.611111111,-0.01,2015
124,23,16.82806999,0.62,0,400,2.611111111,-0.01,2015
125,0,17.02346282,0.93,0,400,4.611111111,-0.01,2015
125,1,16.48400054,0.936666667,0,400,3.777777778,-0.01,2015
125,2,16.3,0.943333333,0,400,2.944444444,-0.01,2015
125,3,16.48400054,0.95,0,400,2.111111111,-0.01,2015
125,4,17.02346282,0.95,0,400,1.407407407,-0.01,2015
125,5,17.88162338,0.95,301.3763552,400,0.703703704,-0.01,2015
125,6,19,0.95,907.8011715,400,0.1,-0.01,2015
125,7,20.30237716,0.916666667,1486.936197,400,1.203703704,-0.01,2015
125,8,21.7,0.883333333,2001.894269,400,2.407407407,-0.01,2015
125,9,23.09762284,0.85,2419.875882,400,3.611111111,-0.01,2015
125,10,24.4,0.756666667,2714.258303,400,3.277777778,-0.01,2015
125,11,25.51837662,0.663333333,2866.291274,400,2.944444444,-0.01,2015
125,12,26.37653718,0.57,2866.291274,400,2.611111111,-0.01,2015
125,13,26.91599946,0.506666667,2714.258303,400,3.444444444,-0.01,2015
125,14,27.1,0.443333333,2419.875882,400,4.277777778,-0.01,2015
125,15,26.91599946,0.38,2001.894269,400,5.111111111,-0.01,2015
125,16,26.37653718,0.363333333,1486.936197,400,5.638888889,-0.01,2015
125,17,25.51837662,0.346666667,907.8011715,400,6.166666667,-0.01,2015
125,18,24.4,0.33,301.3763552,400,6.694444444,-0.01,2015
125,19,23.09762284,0.466666667,0,400,5.166666667,-0.01,2015
125,20,21.7,0.603333333,0,400,3.638888889,-0.01,2015
125,21,20.30237716,0.77,0,400,2.111111111,-0.01,2015
125,22,19,0.77,0,400,2.111111111,-0.01,2015
125,23,17.88162338,0.77,0,400,2.111111111,-0.01,2015
126,0,13.58471328,0.78,0,400,0.1,-0.01,2015
126,1,12.85044518,0.816666667,0,400,0.1,-0.01,2015
126,2,12.6,0.853333333,0,400,0.1,-0.01,2015
126,3,12.85044518,0.89,0,400,0.1,-0.01,2015
126,4,13.58471328,0.89,0,400,0.87037037,-0.01,2015
126,5,14.75276516,0.89,308.5816996,400,1.740740741,-0.01,2015
126,6,16.275,0.89,929.9443605,400,2.611111111,-0.01,2015
126,7,18.04768002,0.816666667,1523.774885,400,3.444444444,-0.01,2015
126,8,19.95,0.743333333,2052.079606,400,4.277777778,-0.01,2015
126,9,21.85231998,0.67,2481.057241,400,5.111111111,-0.01,2015
126,10,23.625,0.59,2783.261518,400,4.444444444,-0.01,2015
126,11,25.14723484,0.51,2939.357209,400,3.777777778,-0.01,2015
126,12,26.31528672,0.43,2939.357209,400,3.111111111,-0.01,2015
126,13,27.04955482,0.4,2783.261518,400,3.277777778,-0.01,2015
126,14,27.3,0.37,2481.057241,400,3.444444444,-0.01,2015
126,15,27.04955482,0.34,2052.079606,400,3.611111111,-0.01,2015
126,16,26.31528672,0.35,1523.774885,400,3.444444444,-0.01,2015
126,17,25.14723484,0.36,929.9443605,400,3.277777778,-0.01,2015
126,18,23.625,0.37,308.5816996,400,3.111111111,-0.01,2015
126,19,21.85231998,0.426666667,0,400,3.972222222,-0.01,2015
126,20,19.95,0.483333333,0,400,4.833333333,-0.01,2015
126,21,18.04768002,0.67,0,400,2.111111111,-0.01,2015
126,22,16.275,0.67,0,400,2.111111111,-0.01,2015
126,23,14.75276516,0.67,0,400,2.111111111,-0.01,2015
127,0,17.78948822,0.67,0,400,5.111111111,-0.01,2015
127,1,17.34992636,0.676666667,0,400,5.805555556,-0.01,2015
127,2,17.2,0.683333333,0,400,6.5,-0.01,2015
127,3,17.34992636,0.69,0,400,7.194444444,-0.01,2015
127,4,17.78948822,0.686666667,0,400,6.694444444,-0.01,2015
127,5,18.48873016,0.683333333,182.2968384,400,6.194444444,-0.01,2015
127,6,19.4,0.68,549.629265,400,5.694444444,-0.01,2015
127,7,20.4611962,0.656666667,900.9378509,400,6.027777778,-0.01,2015
127,8,21.6,0.633333333,1213.645706,400,6.361111111,-0.01,2015
127,9,22.7388038,0.61,1467.656622,400,6.694444444,-0.01,2015
127,10,23.8,0.59,1646.646555,400,6.361111111,-0.01,2015
127,11,24.71126984,0.57,1739.112696,400,6.027777778,-0.01,2015
127,12,25.41051178,0.55,1739.112696,400,5.694444444,-0.01,2015
127,13,25.85007364,0.563333333,1646.646555,400,5.694444444,-0.01,2015
127,14,26,0.576666667,1467.656622,400,5.694444444,-0.01,2015
127,15,25.85007364,0.59,1213.645706,400,5.694444444,-0.01,2015
127,16,25.41051178,0.646666667,900.9378509,400,5.5,-0.01,2015
127,17,24.71126984,0.703333333,549.629265,400,5.305555556,-0.01,2015
127,18,23.8,0.76,182.2968384,400,5.111111111,-0.01,2015
127,19,22.7388038,0.78,0,400,5.972222222,-0.01,2015
127,20,21.6,0.8,0,400,6.833333333,-0.01,2015
127,21,20.4611962,0.42,0,400,4.111111111,-0.01,2015
127,22,19.4,0.42,0,400,4.111111111,-0.01,2015
127,23,18.48873016,0.42,0,400,4.111111111,-0.01,2015
128,0,16.75551363,0.8,0,400,11.30555556,-0.01,2015
128,1,16.41585219,0.77,0,400,10.63888889,-0.01,2015
128,2,16.3,0.74,0,400,9.972222222,-0.01,2015
128,3,16.41585219,0.71,0,400,9.305555556,-0.01,2015
128,4,16.75551363,0.76,0,400,8.435185185,-0.01,2015
128,5,17.29583694,0.81,99.70731778,400,7.564814815,-0.01,2015
128,6,18,0.86,300.7601003,400,6.694444444,-0.01,2015
128,7,18.82001525,0.816666667,493.1796414,400,6.861111111,-0.01,2015
128,8,19.7,0.773333333,664.545875,400,7.027777778,-0.01,2015
128,9,20.57998475,0.73,803.7976586,400,7.194444444,-0.01,2015
128,10,21.4,0.73,901.9467347,400,6.694444444,-0.01,2015
128,11,22.10416306,0.73,952.6578944,400,6.194444444,-0.01,2015
128,12,22.64448637,0.73,952.6578944,400,5.694444444,-0.01,2015
128,13,22.98414781,0.77,901.9467347,400,4.666666667,-0.01,2015
128,14,23.1,0.81,803.7976586,400,3.638888889,-0.01,2015
128,15,22.98414781,0.85,664.545875,400,2.611111111,-0.01,2015
128,16,22.64448637,0.85,493.1796414,400,2.444444444,-0.01,2015
128,17,22.10416306,0.85,300.7601003,400,2.277777778,-0.01,2015
128,18,21.4,0.85,99.70731778,400,2.111111111,-0.01,2015
128,19,20.57998475,0.876666667,0,400,1.907407407,-0.01,2015
128,20,19.7,0.903333333,0,400,1.703703704,-0.01,2015
128,21,18.82001525,0.49,0,400,0.1,-0.01,2015
128,22,18,0.49,0,400,0.1,-0.01,2015
128,23,17.29583694,0.49,0,400,0.1,-0.01,2015
129,0,13.83686028,0.95,0,400,1,-0.01,2015
129,1,13.28740796,0.963333333,0,400,0.666666667,-0.01,2015
129,2,13.1,0.976666667,0,400,0.333333333,-0.01,2015
129,3,13.28740796,0.99,0,400,0.1,-0.01,2015
129,4,13.83686028,0.99,0,400,0.1,-0.01,2015
129,5,14.7109127,0.99,182.1175816,400,0.1,-0.01,2015
129,6,15.85,0.99,549.5990588,400,0.1,-0.01,2015
129,7,17.17649525,0.963333333,901.5494211,400,0.333333333,-0.01,2015
129,8,18.6,0.936666667,1215.153293,400,0.666666667,-0.01,2015
129,9,20.02350475,0.91,1470.081132,400,1,-0.01,2015
129,10,21.35,0.893333333,1649.807101,400,2.203703704,-0.01,2015
129,11,22.4890873,0.876666667,1742.680366,400,3.407407407,-0.01,2015
129,12,23.36313972,0.86,1742.680366,400,4.611111111,-0.01,2015
129,13,23.91259204,0.846666667,1649.807101,400,4.972222222,-0.01,2015
129,14,24.1,0.833333333,1470.081132,400,5.333333333,-0.01,2015
129,15,23.91259204,0.82,1215.153293,400,5.694444444,-0.01,2015
129,16,23.36313972,0.76,901.5494211,400,5.5,-0.01,2015
129,17,22.4890873,0.7,549.5990588,400,5.305555556,-0.01,2015
129,18,21.35,0.64,182.1175816,400,5.111111111,-0.01,2015
129,19,20.02350475,0.716666667,0,400,4.111111111,-0.01,2015
129,20,18.6,0.793333333,0,400,3.111111111,-0.01,2015
129,21,17.17649525,0.57,0,400,2.111111111,-0.01,2015
129,22,15.85,0.57,0,400,2.111111111,-0.01,2015
129,23,14.7109127,0.57,0,400,2.111111111,-0.01,2015
130,0,12.97657171,0.9,0,400,3.111111111,-0.01,2015
130,1,12.47207458,0.903333333,0,400,3.277777778,-0.01,2015
130,2,12.3,0.906666667,0,400,3.444444444,-0.01,2015
130,3,12.47207458,0.91,0,400,3.611111111,-0.01,2015
130,4,12.97657171,0.9,0,400,3.611111111,-0.01,2015
130,5,13.77911076,0.89,351.1193535,400,3.611111111,-0.01,2015
130,6,14.825,0.88,1060.10312,400,3.611111111,-0.01,2015
130,7,16.04296382,0.823333333,1739.598077,400,3.944444444,-0.01,2015
130,8,17.35,0.766666667,2345.368281,400,4.277777778,-0.01,2015
130,9,18.65703618,0.71,2837.977356,400,4.611111111,-0.01,2015
130,10,19.875,0.636666667,3185.355855,400,5.305555556,-0.01,2015
130,11,20.92088924,0.563333333,3364.889018,400,6,-0.01,2015
130,12,21.72342829,0.49,3364.889018,400,6.694444444,-0.01,2015
130,13,22.22792542,0.46,3185.355855,400,6.861111111,-0.01,2015
130,14,22.4,0.43,2837.977356,400,7.027777778,-0.01,2015
130,15,22.22792542,0.4,2345.368281,400,7.194444444,-0.01,2015
130,16,21.72342829,0.38,1739.598077,400,6.861111111,-0.01,2015
130,17,20.92088924,0.36,1060.10312,400,6.527777778,-0.01,2015
130,18,19.875,0.34,351.1193535,400,6.194444444,-0.01,2015
130,19,18.65703618,0.42,0,400,5.166666667,-0.01,2015
130,20,17.35,0.5,0,400,4.138888889,-0.01,2015
130,21,16.04296382,0.41,0,400,3.111111111,-0.01,2015
130,22,14.825,0.41,0,400,3.111111111,-0.01,2015
130,23,13.77911076,0.41,0,400,3.111111111,-0.01,2015
131,0,11.19811074,0.68,0,400,0.1,-0.01,2015
131,1,10.45385259,0.713333333,0,400,0.703703704,-0.01,2015
131,2,10.2,0.746666667,0,400,1.407407407,-0.01,2015
131,3,10.45385259,0.78,0,400,2.111111111,-0.01,2015
131,4,11.19811074,0.79,0,400,2.111111111,-0.01,2015
131,5,12.38205448,0.8,340.4617968,400,2.111111111,-0.01,2015
131,6,13.925,0.81,1028.393126,400,2.111111111,-0.01,2015
131,7,15.72179811,0.71,1688.168259,400,3.305555556,-0.01,2015
131,8,17.65,0.61,2276.655294,400,4.5,-0.01,2015
131,9,19.57820189,0.51,2755.38269,400,5.694444444,-0.01,2015
131,10,21.375,0.483333333,3093.054296,400,5,-0.01,2015
131,11,22.91794552,0.456666667,3267.595289,400,4.305555556,-0.01,2015
131,12,24.10188926,0.43,3267.595289,400,3.611111111,-0.01,2015
131,13,24.84614741,0.396666667,3093.054296,400,3.277777778,-0.01,2015
131,14,25.1,0.363333333,2755.38269,400,2.944444444,-0.01,2015
131,15,24.84614741,0.33,2276.655294,400,2.611111111,-0.01,2015
131,16,24.10188926,0.333333333,1688.168259,400,2.240740741,-0.01,2015
131,17,22.91794552,0.336666667,1028.393126,400,1.87037037,-0.01,2015
131,18,21.375,0.34,340.4617968,400,1.5,-0.01,2015
131,19,19.57820189,0.396666667,0,400,2.037037037,-0.01,2015
131,20,17.65,0.453333333,0,400,2.574074074,-0.01,2015
131,21,15.72179811,0.76,0,400,3.111111111,-0.01,2015
131,22,13.925,0.76,0,400,3.111111111,-0.01,2015
131,23,12.38205448,0.76,0,400,3.111111111,-0.01,2015
132,0,12.95218153,0.9,0,400,0.1,-0.01,2015
132,1,12.09303789,0.883333333,0,400,0.703703704,-0.01,2015
132,2,11.8,0.866666667,0,400,1.407407407,-0.01,2015
132,3,12.09303789,0.85,0,400,2.111111111,-0.01,2015
132,4,12.95218153,0.843333333,0,400,2.111111111,-0.01,2015
132,5,14.31888168,0.836666667,339.2543356,400,2.111111111,-0.01,2015
132,6,16.1,0.83,1025.207288,400,2.111111111,-0.01,2015
132,7,18.17415621,0.766666667,1683.536052,400,1.907407407,-0.01,2015
132,8,20.4,0.703333333,2271.026161,400,1.703703704,-0.01,2015
132,9,22.62584379,0.64,2749.11319,400,1.5,-0.01,2015
132,10,24.7,0.583333333,3086.414224,400,1.87037037,-0.01,2015
132,11,26.48111832,0.526666667,3260.78792,400,2.240740741,-0.01,2015
132,12,27.84781847,0.47,3260.78792,400,2.611111111,-0.01,2015
132,13,28.70696211,0.42,3086.414224,400,2.240740741,-0.01,2015
132,14,29,0.37,2749.11319,400,1.87037037,-0.01,2015
132,15,28.70696211,0.32,2271.026161,400,1.5,-0.01,2015
132,16,27.84781847,0.303333333,1683.536052,400,1.87037037,-0.01,2015
132,17,26.48111832,0.286666667,1025.207288,400,2.240740741,-0.01,2015
132,18,24.7,0.27,339.2543356,400,2.611111111,-0.01,2015
132,19,22.62584379,0.356666667,0,400,1.907407407,-0.01,2015
132,20,20.4,0.443333333,0,400,1.203703704,-0.01,2015
132,21,18.17415621,0.56,0,400,1.5,-0.01,2015
132,22,16.1,0.56,0,400,1.5,-0.01,2015
132,23,14.31888168,0.56,0,400,1.5,-0.01,2015
133,0,15.29907264,0.78,0,400,1,-0.01,2015
133,1,14.40496385,0.813333333,0,400,1.37037037,-0.01,2015
133,2,14.1,0.846666667,0,400,1.740740741,-0.01,2015
133,3,14.40496385,0.88,0,400,2.111111111,-0.01,2015
133,4,15.29907264,0.863333333,0,400,2.444444444,-0.01,2015
133,5,16.72139431,0.846666667,314.7559422,400,2.777777778,-0.01,2015
133,6,18.575,0.83,951.5982862,400,3.111111111,-0.01,2015
133,7,20.73356955,0.753333333,1563.208355,400,2.777777778,-0.01,2015
133,8,23.05,0.676666667,2109.276044,400,2.444444444,-0.01,2015
133,9,25.36643045,0.6,2553.811027,400,2.111111111,-0.01,2015
133,10,27.525,0.513333333,2867.514814,400,2.277777778,-0.01,2015
133,11,29.37860569,0.426666667,3029.71176,400,2.444444444,-0.01,2015
133,12,30.80092736,0.34,3029.71176,400,2.611111111,-0.01,2015
133,13,31.69503615,0.306666667,2867.514814,400,2.777777778,-0.01,2015
133,14,32,0.273333333,2553.811027,400,2.944444444,-0.01,2015
133,15,31.69503615,0.24,2109.276044,400,3.111111111,-0.01,2015
133,16,30.80092736,0.253333333,1563.208355,400,3.777777778,-0.01,2015
133,17,29.37860569,0.266666667,951.5982862,400,4.444444444,-0.01,2015
133,18,27.525,0.28,314.7559422,400,5.111111111,-0.01,2015
133,19,25.36643045,0.36,0,400,4.777777778,-0.01,2015
133,20,23.05,0.44,0,400,4.444444444,-0.01,2015
133,21,20.73356955,0.58,0,400,3.611111111,-0.01,2015
133,22,18.575,0.58,0,400,3.611111111,-0.01,2015
133,23,16.72139431,0.58,0,400,3.611111111,-0.01,2015
134,0,17.96221236,0.51,0,400,4.611111111,-0.01,2015
134,1,17.6175559,0.56,0,400,4.611111111,-0.01,2015
134,2,17.5,0.61,0,400,4.611111111,-0.01,2015
134,3,17.6175559,0.66,0,400,4.611111111,-0.01,2015
134,4,17.96221236,0.66,0,400,5.805555556,-0.01,2015
134,5,18.5104816,0.66,219.5740981,400,7,-0.01,2015
134,6,19.225,0.66,664.1284069,400,8.194444444,-0.01,2015
134,7,20.05707429,0.666666667,1091.354791,400,7.527777778,-0.01,2015
134,8,20.95,0.673333333,1472.983694,400,6.861111111,-0.01,2015
134,9,21.84292571,0.68,1783.762744,400,6.194444444,-0.01,2015
134,10,22.675,0.663333333,2003.127699,400,7.027777778,-0.01,2015
134,11,23.3895184,0.646666667,2116.563188,400,7.861111111,-0.01,2015
134,12,23.93778764,0.63,2116.563188,400,8.694444444,-0.01,2015
134,13,24.2824441,0.613333333,2003.127699,400,8.361111111,-0.01,2015
134,14,24.4,0.596666667,1783.762744,400,8.027777778,-0.01,2015
134,15,24.2824441,0.58,1472.983694,400,7.694444444,-0.01,2015
134,16,23.93778764,0.573333333,1091.354791,400,6.666666667,-0.01,2015
134,17,23.3895184,0.566666667,664.1284069,400,5.638888889,-0.01,2015
134,18,22.675,0.56,219.5740981,400,4.611111111,-0.01,2015
134,19,21.84292571,0.583333333,0,400,4.611111111,-0.01,2015
134,20,20.95,0.606666667,0,400,4.611111111,-0.01,2015
134,21,20.05707429,0.33,0,400,3.611111111,-0.01,2015
134,22,19.225,0.33,0,400,3.611111111,-0.01,2015
134,23,18.5104816,0.33,0,400,3.611111111,-0.01,2015
135,0,18.41628314,0.76,0,400,3.611111111,-0.01,2015
135,1,17.9567412,0.753333333,0,400,3.777777778,-0.01,2015
135,2,17.8,0.746666667,0,400,3.944444444,-0.01,2015
135,3,17.9567412,0.74,0,400,4.111111111,-0.01,2015
135,4,18.41628314,0.753333333,0,400,4.277777778,-0.01,2015
135,5,19.14730881,0.766666667,158.6265919,400,4.444444444,-0.01,2015
135,6,20.1,0.78,479.9940372,400,4.611111111,-0.01,2015
135,7,21.20943239,0.796666667,789.0391116,400,3.944444444,-0.01,2015
135,8,22.4,0.813333333,1065.232601,400,3.277777778,-0.01,2015
135,9,23.59056761,0.83,1290.227553,400,2.611111111,-0.01,2015
135,10,24.7,0.773333333,1449.078026,400,3.444444444,-0.01,2015
135,11,25.65269119,0.716666667,1531.231918,400,4.277777778,-0.01,2015
135,12,26.38371686,0.66,1531.231918,400,5.111111111,-0.01,2015
135,13,26.8432588,0.61,1449.078026,400,5.472222222,-0.01,2015
135,14,27,0.56,1290.227553,400,5.833333333,-0.01,2015
135,15,26.8432588,0.51,1065.232601,400,6.194444444,-0.01,2015
135,16,26.38371686,0.57,789.0391116,400,5.5,-0.01,2015
135,17,25.65269119,0.63,479.9940372,400,4.805555556,-0.01,2015
135,18,24.7,0.69,158.6265919,400,4.111111111,-0.01,2015
135,19,23.59056761,0.71,0,400,3.074074074,-0.01,2015
135,20,22.4,0.73,0,400,2.037037037,-0.01,2015
135,21,21.20943239,0.53,0,400,4.111111111,-0.01,2015
135,22,20.1,0.53,0,400,4.111111111,-0.01,2015
135,23,19.14730881,0.53,0,400,4.111111111,-0.01,2015
136,0,16.59618695,0.86,0,400,0.1,-0.01,2015
136,1,16.15163007,0.863333333,0,400,1.703703704,-0.01,2015
136,2,16,0.866666667,0,400,3.407407407,-0.01,2015
136,3,16.15163007,0.87,0,400,5.111111111,-0.01,2015
136,4,16.59618695,0.9,0,400,4.277777778,-0.01,2015
136,5,17.30337482,0.93,200.8021817,400,3.444444444,-0.01,2015
136,6,18.225,0.96,607.875584,400,2.611111111,-0.01,2015
136,7,19.29825525,0.923333333,999.5952118,400,2.944444444,-0.01,2015
136,8,20.45,0.886666667,1349.840497,400,3.277777778,-0.01,2015
136,9,21.60174475,0.85,1635.256456,400,3.611111111,-0.01,2015
136,10,22.675,0.87,1836.811039,400,3.611111111,-0.01,2015
136,11,23.59662518,0.89,1941.064225,400,3.611111111,-0.01,2015
136,12,24.30381305,0.91,1941.064225,400,3.611111111,-0.01,2015
