leafDM,internodeDM,woodDM,rootDM,berryDM,leafNSC,intNSC,trunkNSC,fineRootNSC,berrySugar,KM_BERRY,KM_ROOTS,KM_SECONDARY,HYDROLYSIS_RATE,day,hourOfDay,scenario,structuralRootDM,structuralRootNSC,cordonDM,cordonNSC
132772.96489106756,141634.6703397953,129695.94018318111,29157.30003773917,519440.54523187043,27145.87212815386,7031.540562320479,8582.62336515151,2717.2661437262536,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,2,0,274883.8137548967,24570.912026123544,60586.85734754958,3574.5625627097206
132406.56220072843,141690.66652313084,129708.32310751367,29157.861142654754,519647.3298613648,26984.902264455974,7032.682059994877,8583.300106811152,2717.123073192382,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,3,0,274904.59397164773,24569.799796657106,60601.79408783275,3574.9795160871463
131997.7433004834,141753.25922818127,129721.90628009383,29158.430559997614,519881.60749272566,26805.29789913696,7033.803655897245,8583.903927731142,2716.933164434576,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,4,0,274927.30557406886,24568.2763282819,60618.43010995108,3575.3752639387267
132061.19455666243,141827.90463654228,129738.17798759119,29159.18494339928,520159.21231090435,26833.173622563383,7035.130483536959,8584.656344699488,2716.7401872445585,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,5,0,274955.09154964384,24566.750892953416,60638.28555932403,3575.852108081849
132546.54920436873,141916.1869276941,129757.25567683729,29160.038478600993,520489.1222151013,27046.40205550447,7036.60426121296,8585.449373888598,2716.4919448663236,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,6,0,274987.6007665379,24564.760817961236,60661.729013752774,3576.3720189650076
133267.8988573449,142017.957538866,129779.04656627271,29160.919346033246,520871.2338478279,27363.308995272248,7038.242916493655,8586.258443283663,2716.158067496562,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,7,0,275024.1217807982,24562.043224052926,60688.70692490771,3576.9335169774013
134205.49268261046,142130.9594657048,129803.15866412423,29161.76307104684,521295.0061711201,27775.21740707256,7040.1301071336275,8587.134357022867,2715.729876460576,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,8,0,275063.4233341198,24558.532589392205,60718.6421433978,3577.567428598227
135308.30753719108,142250.88770922896,129828.84090312752,29162.499016476107,521741.268300835,28259.711548372416,7042.3709012297695,8588.16002588235,2715.2120389659644,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,9,0,275103.63961404964,24554.282551245233,60750.43320685871,3578.3168248702304
136526.4832112667,142372.61095820408,129855.2405247087,29163.08675848705,522187.5345572354,28794.88658225247,7045.084161992163,8589.452184486017,2714.6284452696086,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,10,0,275142.93418205756,24549.516266541024,60782.777188779604,3579.235661277594
137515.3876933839,142490.883686922,129881.19074248742,29163.41574558384,522614.86251457414,29229.33704862123,7048.2135387053495,8590.954568910227,2713.9682677407504,9060.478515625,3.21E-4,8.5E-4,0.0049,0.00148,23,11,0,275178.8240461927,24544.132623867532,60814.274043126235,3580.2981397379654
