day(d),hourOfDay,scenario,age(dd),age(days),Ta (degree),rh,cca (ppm),wind (m/s),soil water content,LAI per vine(m2),hourlyabsRad(J/m2),assimilatedCO2(umolco2/m2/s),biomBerry(kg/vine),freshWeightBerry(kg/vine),biomBerry(t/ha),freshWeightBerry(t/ha),berrySugarConcentration(gsugar/gh20),sourceLoading_b,SYNTHESIS_RATE,SYNTHESIS_RATE,KM_ROOTS,KM_BERRY,KM_RESERVES,KM_SECONDARY,HYDROLYSIS_RATE
9,20,2,111.76733314990994,17.750000528991222,19.3,0.50666666,400.0,3.9722223,0.32999998,0.0,0.0,0.0,0.24090533614742785,1.5862689826322944,1.2045266807371393,7.931344913161472,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
9,21,2,112.09659890333809,17.833333864808083,17.902378,0.54,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24100078149334112,1.5868974535253841,1.2050039074667056,7.934487267626921,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
9,22,2,112.37159891923267,17.916667200624943,16.6,0.54,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2410864959058009,1.5874618499643498,1.2054324795290043,7.937309249821749,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
9,23,2,112.59999990463255,18.000000536441803,15.481624,0.54,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24116453849319694,1.5879757303859738,1.2058226924659847,7.939878651929869,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,0,2,112.77410387992857,18.083333872258663,14.178495,0.81,400.0,0.1,0.32999998,0.0,0.0,0.0,0.24123441010553143,1.5884358080794985,1.2061720505276572,7.942179040397493,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,1,2,112.91469959417978,18.166667208075523,13.374297,0.81333333,400.0,0.8703704,0.32999998,0.0,0.0,0.0,0.24129959187533748,1.5888650049637598,1.2064979593766874,7.944325024818799,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,2,2,113.04386627674101,18.250000543892384,13.1,0.81666666,400.0,1.7407408,0.32999998,0.0,0.0,0.0,0.24136319938614625,1.5892838359580088,1.2068159969307313,7.946419179790045,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,3,2,113.18446199099222,18.333333879709244,13.374297,0.82,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24142826323894828,1.5897122564041513,1.2071413161947415,7.948561282020756,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,4,2,113.35856596628824,18.416667215526104,14.178495,0.85333335,400.0,1.9074074,0.32999998,0.0,0.0,0.0,0.24149787742594483,1.5901706390508366,1.207489387129724,7.950853195254182,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,5,2,113.58597389856973,18.500000551342964,15.45779,0.88666666,400.0,1.2037038,0.32999998,0.0,0.0,0.0,0.24157532026460085,1.5906805703576794,1.2078766013230042,7.953402851788397,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,6,2,113.88284889856973,18.583333887159824,17.125,0.92,400.0,0.5,0.32999998,0.0,0.0,0.0,0.2416640948694218,1.5912651169863459,1.208320474347109,7.956325584931729,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,7,2,114.26062003771463,18.666667222976685,19.066507,0.85333335,400.0,1.2037038,0.32999998,0.0,0.0,0.0,0.24176781240210984,1.591948057047738,1.2088390620105491,7.95974028523869,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,8,2,114.7252033551534,18.750000558793545,21.15,0.7866667,400.0,1.9074074,0.32999998,0.0,0.0,0.0,0.2418898457063721,1.5927515994204189,1.2094492285318603,7.9637579971020935,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,9,2,115.27659893035889,18.833333894610405,23.233494,0.72,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24203272840684076,1.5936924270481199,1.2101636420342037,7.968462135240599,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,10,2,115.9088905652364,18.916667230427265,25.175,0.6333333,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2421973841100047,1.5947766215243382,1.2109869205500234,7.973883107621692,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,11,2,116.61064926783243,19.000000566244125,26.842209,0.5466667,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2423824492543373,1.5959952043208658,1.2119122462716865,7.979976021604329,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,12,2,117.36571192741393,19.083333902060986,28.121504,0.46,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2425840318398899,1.5973225481149664,1.2129201591994496,7.986612740574832,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,13,2,118.15428288777667,19.166667237877846,28.925703,0.42,400.0,2.7777777,0.32999998,0.0,0.0,0.0,0.24279611129817805,1.5987190097787718,1.2139805564908903,7.993595048893859,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,14,2,118.95428291956581,19.250000573694706,29.2,0.38,400.0,2.9444444,0.32999998,0.0,0.0,0.0,0.2430114046325824,1.6001366335806961,1.2150570231629119,8.000683167903482,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,15,2,119.74285387992856,19.333333909511566,28.925703,0.34,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.24322228859489795,1.6015252233633275,1.2161114429744897,8.007626116816638,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,16,2,120.49791653951006,19.416667245328426,28.121504,0.33333334,400.0,2.574074,0.32999998,0.0,0.0,0.0,0.24342163624605956,1.6028378509740537,1.2171081812302977,8.014189254870269,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,17,2,121.19967524210608,19.500000581145287,26.842209,0.32666665,400.0,2.0370371,0.32999998,0.0,0.0,0.0,0.2436037031257157,1.6040366913508664,1.2180185156285785,8.020183456754332,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,18,2,121.8319668769836,19.583333916962147,25.175,0.32,400.0,1.5,0.32999998,0.0,0.0,0.0,0.24376492636751373,1.6050982843891666,1.2188246318375686,8.025491421945834,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,19,2,122.38336245218909,19.666667252779007,23.233494,0.36333334,400.0,1.8703704,0.32999998,0.0,0.0,0.0,0.24390424231605323,1.6060156263272423,1.2195212115802663,8.03007813163621,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,20,2,122.84794576962786,19.750000588595867,21.15,0.40666667,400.0,2.2407408,0.32999998,0.0,0.0,0.0,0.2440227917665999,1.6067962288631494,1.2201139588329997,8.033981144315748,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,21,2,123.22571690877275,19.833333924412727,19.066507,0.45,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2441232269144049,1.6074575556825432,1.2206161345720246,8.037287778412717,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,22,2,123.52259190877275,19.916667260229588,17.125,0.45,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24420895301949616,1.6080220291129894,1.2210447650974807,8.040110145564947,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
10,23,2,123.74999984105425,20.000000596046448,15.45779,0.45,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2442835546958601,1.6085132524588934,1.2214177734793006,8.042566262294468,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,0,2,124.13399163881934,20.083333931863308,19.215803,0.52,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24438481703066184,1.6091800259865108,1.221924085153309,8.045900129932553,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,1,2,124.50195773442583,20.166667267680168,18.831186,0.56,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24448287373740293,1.6098256916862836,1.2224143686870146,8.049128458431419,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,2,2,124.86445776621497,20.25000060349703,18.7,0.6,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2445797697028007,1.6104637143507492,1.2228988485140035,8.052318571753746,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,3,2,125.23242386182146,20.33333393931389,18.831186,0.64,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24467755499531546,1.6111075928922305,1.2233877749765771,8.055537964461152,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,4,2,125.61641565958655,20.41666727513075,19.215803,0.63666666,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24477825276176204,1.6117706489543704,1.2238912638088104,8.058853244771852,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,5,2,126.02590060234066,20.50000061094761,19.827639,0.6333333,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24488381265251521,1.612465720235023,1.224419063262576,8.062328601175116,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,6,2,126.46860893567398,20.58333394676447,20.625,0.63,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.2449960409426849,1.6132047003610628,1.2249802047134244,8.066023501805313,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,7,2,126.95000672340389,20.66666728258133,21.553547,0.62666667,400.0,2.9444444,0.32999998,0.0,0.0,0.0,0.24511648551958365,1.613997781575104,1.2255824275979184,8.069988907875521,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,8,2,127.4729233582814,20.75000061839819,22.55,0.62333333,400.0,3.2777777,0.32999998,0.0,0.0,0.0,0.24524628232862,1.6148524436407592,1.2262314116431001,8.074262218203796,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,9,2,128.03735891977942,20.83333395421505,23.546453,0.62,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.24538597889064365,1.6157722917722377,1.2269298944532183,8.078861458861189,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,10,2,128.64048393567398,20.91666729003191,24.475,0.62666667,400.0,4.4722223,0.32999998,0.0,0.0,0.0,0.24553537505148024,1.6167560080312846,1.2276768752574012,8.083780040156423,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,11,2,129.27683234214777,21.00000062584877,25.272362,0.6333333,400.0,5.3333335,0.32999998,0.0,0.0,0.0,0.24569342541776898,1.617796708904694,1.228467127088845,8.08898354452347,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,12,2,129.93867389361057,21.08333396166563,25.884197,0.64,400.0,6.1944447,0.32999998,0.0,0.0,0.0,0.24585825099700953,1.6188820219495395,1.2292912549850477,8.094410109747697,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,13,2,130.616541147232,21.16666729748249,26.268814,0.61333334,400.0,6.0277777,0.32999998,0.0,0.0,0.0,0.2460272782400553,1.6199950013345172,1.2301363912002765,8.099975006672587,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,14,2,131.29987446467075,21.25000063329935,26.4,0.58666664,400.0,5.861111,0.32999998,0.0,0.0,0.0,0.24619748327934832,1.6211157360547852,1.2309874163967416,8.105578680273926,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,15,2,131.97774171829218,21.33333396911621,26.268814,0.56,400.0,5.6944447,0.32999998,0.0,0.0,0.0,0.2463657066630051,1.6222234223348637,1.2318285333150254,8.11111711167432,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,16,2,132.63958326975498,21.41666730493307,25.884197,0.56333333,400.0,5.5,0.32999998,0.0,0.0,0.0,0.24652898101284682,1.6232985211307445,1.2326449050642343,8.116492605653722,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,17,2,133.27593167622877,21.50000064074993,25.272362,0.56666666,400.0,5.3055553,0.32999998,0.0,0.0,0.0,0.24668483340224207,1.6243247491716857,1.2334241670112103,8.121623745858429,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,18,2,133.87905669212333,21.58333397656679,24.475,0.57,400.0,5.111111,0.32999998,0.0,0.0,0.0,0.2468315133065247,1.625290579926039,1.2341575665326237,8.126452899630195,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,19,2,134.44349225362134,21.66666731238365,23.546453,0.60333335,400.0,5.4722223,0.32999998,0.0,0.0,0.0,0.2469681077321157,1.6261900016822382,1.2348405386605783,8.13095000841119,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,20,2,134.96640888849888,21.750000648200512,22.55,0.63666666,400.0,5.8333335,0.32999998,0.0,0.0,0.0,0.24709453483693836,1.6270224755416862,1.2354726741846918,8.135112377708431,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,21,2,135.44780667622877,21.833333984017372,21.553547,0.67,400.0,6.1944447,0.32999998,0.0,0.0,0.0,0.24721143132279796,1.627792193940885,1.2360571566139897,8.138960969704426,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,22,2,135.8905150095621,21.916667319834232,20.625,0.67,400.0,6.1944447,0.32999998,0.0,0.0,0.0,0.24731998842069852,1.62850700067783,1.2365999421034926,8.142535003389149,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
11,23,2,136.29999995231623,22.000000655651093,19.827639,0.67,400.0,6.1944447,0.32999998,0.0,0.0,0.0,0.2474217738643593,1.6291772186760884,1.2371088693217966,8.145886093380442,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,0,2,136.62629675865168,22.083333991467953,17.831123,0.79,400.0,2.1111112,0.32999998,0.0,0.0,0.0,0.2475083686859736,1.6297474122707174,1.237541843429868,8.148737061353586,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,1,2,136.92366409301752,22.166667327284813,17.136816,0.82,400.0,1.4074074,0.32999998,0.0,0.0,0.0,0.24759009074722177,1.630285520612475,1.2379504537361088,8.151427603062375,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,2,2,137.21116407712296,22.250000663101673,16.9,0.85,400.0,0.7037037,0.32999998,0.0,0.0,0.0,0.247670142182351,1.6308126285237874,1.2383507109117549,8.154063142618938,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,3,2,137.5085314114888,22.333333998918533,17.136816,0.88,400.0,0.1,0.32999998,0.0,0.0,0.0,0.24775166480579613,1.6313494236443187,1.2387583240289806,8.156747118221594,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,4,2,137.83482821782425,22.416667334735394,17.831123,0.87,400.0,1.037037,0.32999998,0.0,0.0,0.0,0.24783783093941136,1.6319167944933541,1.2391891546970568,8.15958397246677,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,5,2,138.20714521408075,22.500000670552254,18.935608,0.86,400.0,2.074074,0.32999998,0.0,0.0,0.0,0.24793190404916957,1.6325362297391464,1.2396595202458478,8.162681148695732,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,6,2,138.6394368807474,22.583334006369114,20.375,0.85,400.0,3.1111112,0.32999998,0.0,0.0,0.0,0.2480372158760275,1.6332296676144575,1.2401860793801376,8.166148338072288,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,7,2,139.14157056808466,22.666667342185974,22.051208,0.75333333,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.2481570001362961,1.6340184008974568,1.2407850006814807,8.170092004487284,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,8,2,139.71865391731257,22.750000678002834,23.85,0.6566667,400.0,4.111111,0.32999998,0.0,0.0,0.0,0.24829404033369398,1.634920757889554,1.24147020166847,8.174603789447769,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,9,2,140.37068692843113,22.833334013819695,25.648792,0.56,400.0,4.611111,0.32999998,0.0,0.0,0.0,0.24845013615940478,1.6359485888650036,1.2422506807970237,8.179742944325017,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,10,2,141.09256196022028,22.916667349636555,27.325,0.52,400.0,3.9444444,0.32999998,0.0,0.0,0.0,0.24862551219865617,1.637103372631151,1.2431275609932808,8.185516863155755,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,11,2,141.8744116624196,23.000000685453415,28.764393,0.48,400.0,3.2777777,0.32999998,0.0,0.0,0.0,0.2488183887104658,1.6383733902781437,1.2440919435523292,8.191866951390718,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,12,2,142.70228155453995,23.083334021270275,29.868877,0.44,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.24902497674544877,1.63973369303157,1.245124883727244,8.19866846515785,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,13,2,143.55908091862992,23.166667357087135,30.563185,0.41,400.0,2.4444444,0.32999998,0.0,0.0,0.0,0.24923998851889156,1.6411494628628542,1.2461999425944579,8.205747314314271,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,14,2,144.42574755350745,23.250000692903996,30.8,0.38,400.0,2.2777777,0.32999998,0.0,0.0,0.0,0.24945740529055224,1.642581068682405,1.2472870264527611,8.212905343412025,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,15,2,145.28254691759741,23.333334028720856,30.563185,0.35,400.0,2.1111112,0.32999998,0.0,0.0,0.0,0.24967107412569384,1.643987995781492,1.2483553706284691,8.21993997890746,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,16,2,146.11041680971778,23.416667364537716,29.868877,0.33,400.0,2.2777777,0.32999998,0.0,0.0,0.0,0.24987511395883272,1.6453315196058516,1.2493755697941635,8.226657598029258,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,17,2,146.8922665119171,23.500000700354576,28.764393,0.31,400.0,2.4444444,0.32999998,0.0,0.0,0.0,0.2500644957168733,1.6465785256434111,1.2503224785843665,8.232892628217055,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,18,2,147.61414154370624,23.583334036171436,27.325,0.29,400.0,2.6111112,0.32999998,0.0,0.0,0.0,0.25023575693913813,1.6477062149223247,1.2511787846956905,8.238531074611624,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,19,2,148.2661745548248,23.666667371988297,25.648792,0.31666666,400.0,3.6388888,0.32999998,0.0,0.0,0.0,0.2503874370695521,1.6487049702425882,1.2519371853477603,8.24352485121294,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,20,2,148.8432579040527,23.750000707805157,23.85,0.34333333,400.0,4.6666665,0.32999998,0.0,0.0,0.0,0.25052001188177553,1.6495779243907676,1.2526000594088775,8.247889621953838,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,21,2,149.34539159138996,23.833334043622017,22.051208,0.37,400.0,5.6944447,0.32999998,0.0,0.0,0.0,0.25063543947773603,1.6503379707149386,1.25317719738868,8.251689853574693,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,22,2,149.7776832580566,23.916667379438877,20.375,0.37,400.0,5.6944447,0.32999998,0.0,0.0,0.0,0.2507365676935459,1.6510038611205788,1.2536828384677297,8.255019305602893,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
12,23,2,150.1500002543131,24.000000715255737,18.935608,0.37,400.0,5.6944447,0.32999998,0.0,0.0,0.0,0.2508266229711423,1.6515968404869057,1.2541331148557113,8.257984202434528,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,0,2,150.38490951061246,24.083334051072598,15.637822,0.62,400.0,4.611111,0.32999998,0.0,0.0,0.0,0.2508952724863698,1.6520488711410188,1.254476362431849,8.260244355705094,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,1,2,150.59068115552265,24.166667386889458,14.9385195,0.6566667,400.0,3.574074,0.32999998,0.0,0.0,0.0,0.25095993795088145,1.652474668353496,1.2547996897544071,8.26237334176748,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,2,2,150.7865144809087,24.250000722706318,14.7,0.6933333,400.0,2.5370371,0.32999998,0.0,0.0,0.0,0.2510232480762623,1.6528915411790803,1.2551162403813114,8.264457705895401,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,3,2,150.99228612581888,24.333334058523178,14.9385195,0.73,400.0,1.5,0.32999998,0.0,0.0,0.0,0.2510877797236656,1.6533164572573666,1.2554388986183278,8.266582286286834,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,4,2,151.22719538211823,24.41666739434004,15.637822,0.69666666,400.0,2.2037036,0.32999998,0.0,0.0,0.0,0.2511561401583617,1.6537665844273657,1.2557807007918085,8.268832922136829,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,5,2,151.5084558725357,24.5000007301569,16.750252,0.66333336,400.0,2.9074075,0.32999998,0.0,0.0,0.0,0.2512310295959115,1.6542597025700014,1.2561551479795574,8.271298512850008,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,6,2,151.85012257099152,24.58333406597376,18.2,0.63,400.0,3.6111112,0.32999998,0.0,0.0,0.0,0.25131523390885796,1.6548141555844795,1.2565761695442896,8.274070777922397,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,7,2,152.26213371753693,24.66666740179062,19.888268,0.56,400.0,4.3055553,0.32999998,0.0,0.0,0.0,0.2514115047885873,1.6554480623002368,1.2570575239429367,8.277240311501183,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,8,2,152.74963374932608,24.75000073760748,21.7,0.49,400.0,5.0,0.32999998,0.0,0.0,0.0,0.2515222825902699,1.656177491517468,1.2576114129513494,8.28088745758734,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,9,2,153.31262266635895,24.83333407342434,23.511734,0.42,400.0,5.6944447,0.32999998,0.0,0.0,0.0,0.25164926535569776,1.6570136241882862,1.2582463267784887,8.285068120941432,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,10,2,153.94595603148142,24.9166674092412,25.2,0.39333335,400.0,6.0277777,0.32999998,0.0,0.0,0.0,0.2517928981623214,1.6579593909765165,1.258964490811607,8.289796954882583,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,11,2,154.63969552516937,25.00000074505806,26.649748,0.36666667,400.0,6.361111,0.32999998,0.0,0.0,0.0,0.25195195600012416,1.6590067256623562,1.2597597800006208,8.295033628311781,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,12,2,155.37978629271188,25.08333408087492,27.762178,0.34,400.0,6.6944447,0.32999998,0.0,0.0,0.0,0.2521234192474734,1.6601357451987468,1.2606170962373668,8.300678725993734,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,13,2,156.14901467164356,25.16666741669178,28.461481,0.32666665,400.0,6.1666665,0.32999998,0.0,0.0,0.0,0.25230274791535073,1.6613165555041556,1.2615137395767537,8.306582777520777,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,14,2,156.92818137009937,25.25000075250864,28.7,0.31333333,400.0,5.638889,0.32999998,0.0,0.0,0.0,0.2524844577206824,1.6625130446838776,1.262422288603412,8.312565223419389,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,15,2,157.69740974903104,25.3333340883255,28.461481,0.3,400.0,5.111111,0.32999998,0.0,0.0,0.0,0.2526627914745298,1.663687303863057,1.263313957372649,8.318436519315286,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,16,2,158.43750051657355,25.41666742414236,27.762178,0.31,400.0,5.4722223,0.32999998,0.0,0.0,0.0,0.25283238190305707,1.664803991607822,1.2641619095152854,8.324019958039111,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
13,17,2,159.1312400102615,25.50000075995922,26.649748,0.32,400.0,5.8333335,0.32999998,0.0,0.0,0.0,0.2529888971661808,1.6658345844173128,1.264944485830904,8.329172922086565,0.08,900.0,3.0E-4,3.0E-4,8.5E-4,3.21E-4,0.00492,0.0049,0.00148
